stationid,year,season,aqi_mean,latitude,longitude,closest_nuclear_distance,mean_distance_3_nearest,closest_nuclear_plant,nuclear_density_100km,inverse_distance_score_100km,log_closest_nuclear_distance,log_mean_distance_3_nearest
DL030,2019,3,83.47826086956522,28.6362997,77.1576444,133.53652002084138,341.36805461553854,N.A.P.S,0,0.0,4.901835686504361,5.83588634147909
DL030,2019,4,268.6630434782609,28.6362997,77.1576444,133.53652002084138,341.36805461553854,N.A.P.S,0,0.0,4.901835686504361,5.83588634147909
DL030,2020,1,164.1868131868132,28.6362997,77.1576444,133.53652002084138,341.36805461553854,N.A.P.S,0,0.0,4.901835686504361,5.83588634147909
DL030,2020,2,125.71739130434783,28.6362997,77.1576444,133.53652002084138,341.36805461553854,N.A.P.S,0,0.0,4.901835686504361,5.83588634147909
DL030,2020,3,101.0,28.6362997,77.1576444,133.53652002084138,341.36805461553854,N.A.P.S,0,0.0,4.901835686504361,5.83588634147909
DL031,2018,1,309.5681818181818,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2018,2,228.58620689655172,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2018,3,115.75,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2018,4,355.1630434782609,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2019,1,286.1744186046512,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2019,2,188.7888888888889,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2019,3,115.3956043956044,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2019,4,283.57608695652175,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2020,1,201.54945054945054,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2020,2,104.0,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL031,2020,3,73.0,28.5503805,77.1855231,127.49268745038847,334.04419235854294,N.A.P.S,0,0.0,4.855871995715142,5.814262440612907
DL032,2018,1,307.2631578947368,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2018,2,270.02272727272725,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2018,3,115.2967032967033,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2018,4,422.1123595505618,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2019,1,316.93333333333334,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2019,2,232.20224719101122,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2019,3,113.90217391304348,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2019,4,358.4673913043478,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2020,1,280.1868131868132,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2020,2,142.6153846153846,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL032,2020,3,108.0,28.7162092,77.1170743,140.8370393352346,348.4675400234978,N.A.P.S,0,0.0,4.954678788277055,5.856410681891424
DL033,2018,1,264.5444444444444,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2018,2,191.5888888888889,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2018,3,99.25555555555556,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2018,4,325.8369565217391,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2019,1,290.94117647058823,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2019,2,257.34444444444443,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2019,3,117.75,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2019,4,271.70652173913044,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2020,1,214.95604395604394,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2020,2,88.43956043956044,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL033,2020,3,84.0,28.6515829,77.1582587,134.16235450992286,342.6525928510053,N.A.P.S,0,0.0,4.906476681862478,5.839631242573358
DL034,2018,1,254.38333333333333,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2018,2,296.8625,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2018,3,151.289156626506,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2018,4,335.5869565217391,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2019,1,309.97777777777776,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2019,2,249.65116279069767,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2019,3,178.54347826086956,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2019,4,353.82608695652175,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2020,1,266.5054945054945,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2020,2,144.02197802197801,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL034,2020,3,111.0,28.5501575,77.2249099,123.87213381591577,333.75957930277633,N.A.P.S,0,0.0,4.827290284280208,5.813412600450944
DL035,2018,1,283.859649122807,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2018,2,249.95555555555555,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2018,3,108.27777777777777,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2018,4,364.2826086956522,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2019,1,276.24444444444447,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2019,2,202.62921348314606,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2019,3,111.62222222222222,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2019,4,310.5652173913044,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2020,1,232.12087912087912,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2020,2,130.05747126436782,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL035,2020,3,103.0,28.7199257,77.2481823,129.6615981846795,347.9599520790077,N.A.P.S,0,0.0,4.872610760967062,5.854957165128137
DL036,2018,3,100.46067415730337,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2018,4,302.8478260869565,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2019,1,247.96666666666667,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2019,2,201.63333333333333,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2019,3,99.6086956521739,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2019,4,292.2173913043478,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2020,1,209.4835164835165,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2020,2,123.22727272727273,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL036,2020,3,60.0,28.5396291,77.2000301,125.75578233920811,333.0661907733326,N.A.P.S,0,0.0,4.84226226146393,5.811339149310499
DL037,2018,1,283.4561403508772,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2018,2,229.26436781609195,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2018,3,127.55434782608695,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2018,4,369.57608695652175,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2019,1,280.0111111111111,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2019,2,219.33333333333334,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2019,3,128.62222222222223,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2019,4,341.69565217391306,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2020,1,258.24175824175825,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2020,2,124.96703296703296,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL037,2020,3,96.0,28.6691641,77.312267,121.48528336692756,343.26978861186916,N.A.P.S,0,0.0,4.807990886987717,5.841425619215544
DL038,2018,1,308.8421052631579,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2018,2,294.05555555555554,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2018,3,137.58695652173913,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2018,4,440.39130434782606,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2019,1,335.44444444444446,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2019,2,264.03333333333336,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2019,3,162.64044943820224,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2019,4,376.2173913043478,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2020,1,283.71590909090907,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2020,2,126.35555555555555,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
DL038,2020,3,103.0,28.6800843,77.1702212,134.42480538114586,344.99159822585426,N.A.P.S,0,0.0,4.908416544445982,5.846414492178662
GJ001,2018,1,795.5747126436781,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2018,2,437.8314606741573,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2018,3,489.3820224719101,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2018,4,765.3369565217391,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2019,1,641.8888888888889,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2019,2,478.2048192771084,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2019,3,488.92045454545456,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2019,4,453.5164835164835,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2020,1,373.8139534883721,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2020,2,116.14606741573034,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
GJ001,2020,3,119.0,22.9986596,72.6114013,209.95689655050953,310.81191286838435,KAKRAPARA,0,0.0,5.351653830856568,5.742400162655793
HR011,2018,1,296.2345679012346,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2018,2,188.44827586206895,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2018,3,174.0,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2018,4,320.53932584269666,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2019,1,208.8372093023256,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2019,2,203.77777777777777,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2019,3,105.84883720930233,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2019,4,308.09090909090907,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2020,1,190.54945054945054,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2020,2,106.65934065934066,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR011,2020,3,109.0,28.4241193,77.1459602,127.20160189581195,324.29023408755626,N.A.P.S,0,0.0,4.853604039695649,5.784717811779216
HR012,2020,1,146.15384615384616,28.4287011,77.0666877,134.87028631368776,325.3238002599663,N.A.P.S,0,0.0,4.911700653496011,5.787890140749184
HR012,2020,2,156.13186813186815,28.4287011,77.0666877,134.87028631368776,325.3238002599663,N.A.P.S,0,0.0,4.911700653496011,5.787890140749184
HR012,2020,3,168.0,28.4287011,77.0666877,134.87028631368776,325.3238002599663,N.A.P.S,0,0.0,4.911700653496011,5.787890140749184
HR013,2020,1,118.83333333333333,28.4271632,77.1488113,127.00844416580941,324.5037389521571,N.A.P.S,0,0.0,4.8520962317890755,5.785373948378833
HR013,2020,2,114.2967032967033,28.4271632,77.1488113,127.00844416580941,324.5037389521571,N.A.P.S,0,0.0,4.8520962317890755,5.785373948378833
HR013,2020,3,119.0,28.4271632,77.1488113,127.00844416580941,324.5037389521571,N.A.P.S,0,0.0,4.8520962317890755,5.785373948378833
HR014,2018,1,277.48837209302326,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2018,2,277.7317073170732,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2018,3,123.98823529411764,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2018,4,292.25882352941176,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2019,1,215.04597701149424,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2019,2,213.02325581395348,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2019,3,75.6923076923077,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2019,4,240.6413043478261,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2020,1,175.59550561797752,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2020,2,144.11494252873564,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
HR014,2020,3,231.0,28.4501285,77.0259189,139.289438037951,327.37977147421,N.A.P.S,0,0.0,4.943707703005579,5.794170778464918
JH001,2018,1,155.48648648648648,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2018,2,119.16666666666667,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2018,3,102.62121212121212,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2018,4,300.8767123287671,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2019,1,222.82954545454547,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2019,2,123.92857142857143,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2019,3,98.52,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2019,4,164.41666666666666,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2020,1,164.54285714285714,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2020,2,131.21978021978023,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
JH001,2020,3,86.0,23.7085277,86.4133652,940.4875520033501,1047.7461826253714,N.A.P.S,0,0.0,6.847461126558237,6.955350617846659
KA002,2018,1,86.72,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2018,2,97.01612903225806,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2018,3,67.15294117647059,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2018,4,125.72826086956522,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2019,1,126.9080459770115,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2019,2,110.1685393258427,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2019,3,63.10989010989011,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2019,4,79.46052631578948,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2020,1,68.45555555555555,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2020,2,74.14285714285714,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA002,2020,3,45.0,12.9140008,77.6102821,281.0254997059632,404.69171199865605,M.A.P.P.,0,0.0,5.641997491339297,6.005593541112075
KA003,2018,1,95.0609756097561,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2018,2,64.33846153846154,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2018,3,55.65555555555556,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2018,4,91.91208791208791,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2019,1,102.29577464788733,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2019,2,129.53086419753086,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2019,3,89.73417721518987,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2019,4,102.68888888888888,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2020,1,124.51190476190476,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2020,2,107.10169491525424,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA003,2020,3,44.0,12.9721727,77.5129318,292.3998532182445,406.62426184939704,M.A.P.P.,0,0.0,5.681536365430108,6.010345823250798
KA004,2018,2,56.0,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2018,3,68.17582417582418,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2018,4,119.18478260869566,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2019,1,150.57777777777778,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2019,2,99.41772151898734,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2019,3,52.83516483516483,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2019,4,99.91011235955057,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2020,1,110.21666666666667,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2020,2,66.75,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA004,2020,3,52.0,12.9556699,77.5402492,289.1972931415549,406.0683791801728,M.A.P.P.,0,0.0,5.670561012844749,6.0089811791445555
KA005,2018,1,125.0909090909091,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2018,2,114.88888888888889,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2018,3,103.22222222222223,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2018,4,137.44155844155844,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2019,1,133.98181818181817,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2019,2,125.33333333333333,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2019,3,107.47826086956522,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2019,4,112.96923076923076,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2020,1,115.42465753424658,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA005,2020,2,82.40350877192982,12.9781739,77.5695603,286.44238102076724,406.39457214439625,M.A.P.P.,0,0.0,5.6610224263110585,6.009782180543412
KA006,2018,3,45.20454545454545,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
KA006,2018,4,92.5,13.0382184,77.5919,285.1962607145591,407.69887923438154,M.A.P.P.,0,0.0,5.656677801748946,6.012978648296791
