stationid,year,season,aqi_mean,city_clean,state_clean,district_clean,district_seasonal_rainfall_mm,state_seasonal_rainfall_mm,weighted_seasonal_rainfall_mm,rainfall_source,log_weighted_seasonal_rainfall_mm
DL001,2019,1,257.56666666666666,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL001,2019,2,210.20987654320987,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL001,2019,3,94.06521739130434,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL001,2019,4,309.6111111111111,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL001,2020,1,220.73626373626374,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL001,2020,2,134.73033707865167,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL001,2020,3,108.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL002,2018,1,376.6024096385542,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL002,2018,2,286.01176470588234,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL002,2018,3,174.4090909090909,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL002,2018,4,445.9021739130435,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL002,2019,1,312.68888888888887,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL002,2019,2,257.9222222222222,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL002,2019,3,147.26136363636363,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL002,2019,4,374.6703296703297,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL002,2020,1,258.8988764044944,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL002,2020,2,166.3709677419355,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL002,2020,3,157.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL003,2018,1,307.125,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL003,2018,2,254.84444444444443,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL003,2018,3,117.16304347826087,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL003,2018,4,369.0217391304348,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL003,2019,1,296.55555555555554,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL003,2019,2,224.8111111111111,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL003,2019,3,129.9673913043478,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL003,2019,4,347.85869565217394,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL003,2020,1,254.26373626373626,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL003,2020,2,110.52747252747253,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL003,2020,3,99.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL004,2018,1,237.95555555555555,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL004,2018,2,204.8735632183908,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL004,2018,3,106.29885057471265,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL004,2018,4,282.80898876404495,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL004,2019,1,185.70114942528735,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL004,2019,2,146.50574712643677,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL004,2019,3,109.78260869565217,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL004,2019,4,279.64130434782606,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL004,2020,1,168.3846153846154,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL004,2020,2,103.86363636363636,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL004,2020,3,90.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL005,2018,3,117.60227272727273,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL005,2018,4,394.8152173913044,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL005,2019,1,323.0,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL005,2019,2,254.62222222222223,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL005,2019,3,127.65217391304348,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL005,2019,4,352.2717391304348,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL005,2020,1,275.4111111111111,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL005,2020,2,170.48314606741573,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL005,2020,3,129.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL006,2018,1,240.42222222222222,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL006,2018,2,226.9268292682927,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL006,2018,3,112.56410256410257,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL006,2018,4,372.25,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL006,2019,1,253.92045454545453,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL006,2019,2,194.3448275862069,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL006,2019,3,112.72826086956522,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL006,2019,4,293.1081081081081,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL007,2018,1,306.0112359550562,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL007,2018,2,241.31034482758622,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL007,2018,3,151.32608695652175,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL007,2018,4,385.67058823529413,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL007,2019,1,261.55172413793105,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL007,2019,2,219.02197802197801,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL007,2019,3,118.1304347826087,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL007,2019,4,321.45652173913044,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL007,2020,1,236.07692307692307,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL007,2020,2,119.04395604395604,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL007,2020,3,97.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL008,2018,1,322.9154929577465,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL008,2018,2,271.88505747126436,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL008,2018,3,107.43478260869566,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL008,2018,4,388.74725274725273,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL008,2019,1,284.7176470588235,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL008,2019,2,240.92134831460675,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL008,2019,3,124.43333333333334,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL008,2019,4,342.15384615384613,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL008,2020,1,272.6666666666667,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL008,2020,2,162.4835164835165,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL008,2020,3,167.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL009,2018,1,211.25,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL009,2018,2,204.1868131868132,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL009,2018,3,111.36666666666666,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL009,2018,4,307.0,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL009,2019,1,241.1123595505618,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL009,2019,2,176.22222222222223,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL009,2019,3,88.04347826086956,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL009,2019,4,315.10869565217394,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL009,2020,1,232.25274725274724,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL009,2020,2,161.82417582417582,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL009,2020,3,111.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL010,2018,1,339.9824561403509,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL010,2018,2,237.82222222222222,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL010,2018,3,141.1304347826087,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL010,2018,4,399.0217391304348,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL010,2019,1,290.26666666666665,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL010,2019,2,270.8666666666667,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL010,2019,3,165.18478260869566,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL010,2019,4,380.32608695652175,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL010,2020,1,273.3076923076923,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL010,2020,2,139.3846153846154,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL010,2020,3,121.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL012,2018,1,224.38888888888889,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL012,2018,2,174.1868131868132,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL012,2018,3,96.74444444444444,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL012,2018,4,297.2134831460674,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL012,2019,1,230.90804597701148,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL012,2019,2,190.18421052631578,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL012,2019,3,116.08108108108108,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL012,2019,4,293.8152173913044,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL012,2020,1,196.86813186813185,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL012,2020,2,102.6067415730337,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL012,2020,3,92.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL013,2018,1,227.32222222222222,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL013,2018,2,205.93333333333334,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL013,2018,3,98.96511627906976,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL013,2018,4,277.3333333333333,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL013,2019,1,271.96666666666664,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL013,2019,2,234.55555555555554,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL013,2019,3,106.36781609195403,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL013,2019,4,269.2717391304348,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL013,2020,1,210.01098901098902,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL013,2020,2,96.73626373626374,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL013,2020,3,85.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL014,2018,1,256.5263157894737,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL014,2018,2,242.14285714285714,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL014,2018,3,105.59154929577464,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL014,2018,4,338.5652173913044,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL014,2019,1,267.1685393258427,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL014,2019,2,194.35955056179776,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL014,2019,3,91.28888888888889,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL014,2019,4,309.14130434782606,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL014,2020,1,247.4,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL014,2020,2,160.5595238095238,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL014,2020,3,122.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL015,2018,1,359.64912280701753,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL015,2018,2,272.8901098901099,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL015,2018,3,131.92222222222222,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL015,2018,4,423.7717391304348,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL015,2019,1,323.73333333333335,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL015,2019,2,239.48888888888888,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL015,2019,3,119.19565217391305,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL015,2019,4,365.0326086956522,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL015,2020,1,275.69662921348316,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL015,2020,2,132.48888888888888,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL015,2020,3,102.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL016,2018,1,276.10526315789474,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL016,2018,2,221.65555555555557,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL016,2018,3,103.68478260869566,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL016,2018,4,334.38461538461536,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL016,2019,1,272.55056179775283,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL016,2019,2,206.8,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL016,2019,3,113.16304347826087,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL016,2019,4,330.42857142857144,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL016,2020,1,228.7032967032967,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL016,2020,2,128.06593406593407,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL016,2020,3,94.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL017,2018,1,233.45977011494253,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL017,2018,2,199.9404761904762,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL017,2018,3,103.5,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL017,2018,4,292.6923076923077,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL017,2019,1,202.6235294117647,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL017,2019,2,163.76404494382024,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL017,2019,3,103.98823529411764,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL017,2019,4,271.84090909090907,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL017,2020,1,177.8901098901099,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL017,2020,2,143.25974025974025,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL017,2020,3,100.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL018,2018,1,255.71929824561403,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL018,2018,2,237.36263736263737,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL018,2018,3,107.97826086956522,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL018,2018,4,327.9021739130435,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL018,2019,1,240.23333333333332,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL018,2019,2,191.74444444444444,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL018,2019,3,101.93478260869566,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL018,2019,4,295.60869565217394,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL018,2020,1,220.58241758241758,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL018,2020,2,126.93333333333334,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL018,2020,3,92.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL019,2018,1,284.3636363636364,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL019,2018,2,200.65555555555557,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL019,2018,3,109.52747252747253,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL019,2018,4,319.39130434782606,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL019,2019,1,252.25555555555556,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL019,2019,2,204.38888888888889,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL019,2019,3,112.32608695652173,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL019,2019,4,298.9782608695652,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL019,2020,1,211.18823529411765,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL019,2020,2,94.6067415730337,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL019,2020,3,72.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL020,2018,3,141.86363636363637,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL020,2018,4,454.4782608695652,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL020,2019,1,330.74444444444447,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL020,2019,2,287.60227272727275,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL020,2019,3,135.37362637362637,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL020,2019,4,359.5,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL020,2020,1,279.8181818181818,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL020,2020,2,153.25581395348837,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL020,2020,3,105.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL021,2018,1,304.75555555555553,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL021,2018,2,220.5505617977528,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL021,2018,3,127.42391304347827,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL021,2018,4,304.3369565217391,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL021,2019,1,261.8666666666667,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL021,2019,2,234.15555555555557,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL021,2019,3,111.81521739130434,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL021,2019,4,304.1847826086956,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL021,2020,1,241.45054945054946,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL021,2020,2,127.87640449438203,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL021,2020,3,95.0,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL022,2018,1,249.91228070175438,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL022,2018,2,233.26373626373626,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL022,2018,3,107.59782608695652,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL022,2018,4,296.07608695652175,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL022,2019,1,248.2134831460674,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
DL022,2019,2,190.79775280898878,delhi,delhi,,,6.427121706737048,6.427121706737048,state_only,2.0051383956186055
DL022,2019,3,90.85057471264368,delhi,delhi,,,5.4320179830793744,5.4320179830793744,state_only,1.8612883277495251
DL022,2019,4,282.03333333333336,delhi,delhi,,,1.0373160736348974,1.0373160736348974,state_only,0.7116332914496049
DL022,2020,1,216.51685393258427,delhi,delhi,,,1.4049928068465298,1.4049928068465298,state_only,0.877546912637048
